date,no1,no2,no3,no4,no5
2014-04-16 05:00:00,-0.408592,-0.419029,-1.888634,-0.131945,0.707397
2014-04-16 06:00:00,-0.606967,-2.168290,-0.321705,-1.139717,0.867060
2014-04-16 07:00:00,0.781428,0.388420,1.434759,-0.297647,-0.616108
2014-04-16 08:00:00,-0.201608,-0.642269,0.225823,-0.171247,-0.972456
2014-04-16 09:00:00,0.571968,-0.174614,0.040862,-0.709039,-0.543434
2014-04-16 10:00:00,-0.931995,-0.041723,-0.318327,0.657043,2.602094
2014-04-16 11:00:00,-0.268932,0.966707,0.801276,-2.105178,-0.299231
2014-04-16 12:00:00,-0.052894,-0.834042,-0.806078,0.947453,0.859736
2014-04-16 13:00:00,0.439598,0.216010,-1.359997,0.513816,-1.488363
2014-04-16 14:00:00,-2.201533,1.738222,1.031056,0.037991,1.237713
2014-04-16 15:00:00,-0.288103,-0.669022,-0.558757,-0.556389,-0.943701
2014-04-16 16:00:00,-0.542354,1.424918,0.366000,-0.288794,-2.038505
2014-04-16 17:00:00,0.138872,2.493274,0.991505,-0.444261,-0.905105
2014-04-16 18:00:00,0.465020,-0.265190,-1.424851,-0.414203,-1.456340
2014-04-16 19:00:00,0.236274,-0.764138,1.428005,-0.792012,-0.828419
2014-04-16 20:00:00,1.099907,1.973854,-1.178541,1.541967,0.866456
2014-04-16 21:00:00,0.078426,0.050595,1.520215,-0.351949,-0.775291
2014-04-16 22:00:00,-0.906741,0.249063,1.068267,0.106960,0.692578
2014-04-16 23:00:00,1.347287,0.765133,-0.169358,-0.176362,-0.320715
2014-04-17 00:00:00,-2.425197,-1.134920,1.257089,0.490973,-2.270753
2014-04-17 01:00:00,0.998024,0.025216,1.138578,-1.674186,0.772233
2014-04-17 02:00:00,-0.165769,0.646231,-0.331438,-0.078922,-0.011615
2014-04-17 03:00:00,0.531544,0.450327,1.630899,0.031819,-2.133160
2014-04-17 04:00:00,0.575923,-0.752735,-3.144420,-0.126678,-0.002005
2014-04-17 05:00:00,0.471582,0.194206,0.552186,0.225003,0.496149
2014-04-17 06:00:00,-0.586308,-0.319628,-1.165417,1.259034,0.829551
2014-04-17 07:00:00,-2.044169,0.173824,1.579778,-0.554337,-0.434232
2014-04-17 08:00:00,0.698497,-0.237506,-0.349470,1.156987,-1.127611
2014-04-17 09:00:00,-0.989928,-0.895758,1.277726,0.169932,0.549998
2014-04-17 10:00:00,0.145555,-0.928626,-0.972604,2.087850,0.231983
2014-04-17 11:00:00,0.281305,0.721598,-1.949534,2.221634,0.691724
2014-04-17 12:00:00,2.852246,0.022746,0.936060,-0.755827,0.071884
2014-04-17 13:00:00,0.418160,-1.045019,-1.132519,0.518189,-1.454436
2014-04-17 14:00:00,-0.002981,0.777246,-0.522993,-0.107289,0.576416
2014-04-17 15:00:00,1.479765,0.230668,-0.252500,0.143962,-0.170995
2014-04-17 16:00:00,0.459977,1.570181,-0.650953,1.791728,-0.221039
2014-04-17 17:00:00,0.008094,0.934647,-2.006566,0.668412,-3.010477
2014-04-17 18:00:00,-1.284738,-1.845459,0.533708,1.204243,0.449249
2014-04-17 19:00:00,-0.413242,-0.563321,0.282322,-0.673385,-0.716281
2014-04-17 20:00:00,-1.902839,-1.790169,1.216126,0.667152,0.422789
2014-04-17 21:00:00,1.483771,-0.201556,-1.409448,0.432561,0.405155
2014-04-17 22:00:00,-0.352359,1.277882,0.234499,-0.975793,-1.268110
2014-04-17 23:00:00,0.637522,0.034156,0.576609,-0.164915,0.355275
2014-04-18 00:00:00,1.385478,1.053452,-1.284166,1.229314,0.249345
2014-04-18 01:00:00,0.989334,-0.075636,1.653374,0.277045,2.305871
2014-04-18 02:00:00,1.227831,-0.741274,0.579751,0.019936,-0.875552
2014-04-18 03:00:00,-0.022419,1.065256,0.408314,1.171146,2.147796
2014-04-18 04:00:00,-0.983150,1.187984,-2.954477,0.162593,0.317868
2014-04-18 05:00:00,0.692743,-0.471056,0.494897,-0.422239,-0.642442
2014-04-18 06:00:00,0.848205,-0.058650,1.099143,0.284708,2.319149
2014-04-18 07:00:00,-0.613074,-0.697671,-0.597053,-0.797328,1.486360
2014-04-18 08:00:00,-0.049301,0.840966,-0.752165,1.377180,-1.488610
2014-04-18 09:00:00,1.289920,0.421265,0.861357,-0.374481,0.802166
2014-04-18 10:00:00,1.227596,0.734444,-1.828657,-1.448810,-2.193081
2014-04-18 11:00:00,-0.727834,-0.414766,-1.082102,-0.274330,-1.537496
2014-04-18 12:00:00,1.841832,-0.938027,-0.201416,-0.436360,0.229534
2014-04-18 13:00:00,0.413502,-1.210348,-0.632503,-0.725958,-0.825608
2014-04-18 14:00:00,-0.427477,0.356502,-0.708468,0.874073,1.552959
2014-04-18 15:00:00,-0.348548,-0.978757,0.305544,-0.528111,0.193411
2014-04-18 16:00:00,1.148740,-1.163586,1.613158,1.103694,-0.735552
2014-04-18 17:00:00,0.995357,-2.545349,0.441318,-1.064903,-0.652133
2014-04-18 18:00:00,1.472138,-1.363371,0.539311,0.005346,-1.336718
2014-04-18 19:00:00,0.615964,1.983685,-0.680223,2.176059,-0.908804
2014-04-18 20:00:00,-0.447185,-0.651518,-0.446038,-0.201801,-0.138337
2014-04-18 21:00:00,-0.073142,0.633120,-1.372813,0.703091,0.656322
2014-04-18 22:00:00,0.053147,1.359757,0.446333,-1.690745,-0.195153
2014-04-18 23:00:00,0.129200,0.246116,0.225073,-0.549027,-0.143232
2014-04-19 00:00:00,-0.621201,0.313318,-1.315409,0.916265,0.558948
2014-04-19 01:00:00,-0.996692,0.059036,1.282332,-0.752574,0.644102
2014-04-19 02:00:00,-0.332743,-0.477457,1.173557,2.333617,1.441966
2014-04-19 03:00:00,-1.792223,-0.483978,-0.499564,-0.600382,-0.651683
2014-04-19 04:00:00,-1.926103,0.577663,-1.541853,-0.757494,-0.346768
2014-04-19 05:00:00,-0.703148,0.209535,-0.217842,-0.622329,-0.623275
2014-04-19 06:00:00,1.156727,0.998426,0.864642,1.418468,-0.287324
2014-04-19 07:00:00,1.298058,-0.761386,0.162978,-2.137639,-0.518901
2014-04-19 08:00:00,2.042495,-0.095115,-2.129583,-0.367578,-1.473134
2014-04-19 09:00:00,-0.305275,-0.785877,2.021380,-1.348334,-0.329119
2014-04-19 10:00:00,0.462831,0.384348,-2.113110,-1.640501,-0.474358
2014-04-19 11:00:00,0.100531,0.642876,1.072546,-1.116631,-0.361354
2014-04-19 12:00:00,-1.815417,0.120533,0.232002,0.597038,0.607030
2014-04-19 13:00:00,-1.216889,0.474833,-0.050003,-0.040461,-0.604688
2014-04-19 14:00:00,0.717230,0.360424,-0.149013,-0.721153,-0.786577
2014-04-19 15:00:00,1.188479,0.703765,0.327150,2.858121,1.456839
2014-04-19 16:00:00,0.065260,0.113002,1.026780,-0.111853,-0.053003
2014-04-19 17:00:00,0.210377,-0.177242,-0.279025,-0.801554,0.475752
2014-04-19 18:00:00,-2.459310,-0.631367,-1.330451,0.226561,0.135867
2014-04-19 19:00:00,0.089559,0.637000,-0.713176,1.350510,0.034614
2014-04-19 20:00:00,-1.915735,0.023437,-0.435282,1.420800,-0.547704
2014-04-19 21:00:00,0.469230,-2.052460,-1.073791,0.856702,1.154641
2014-04-19 22:00:00,0.358239,0.438799,1.439471,0.594907,-1.641470
2014-04-19 23:00:00,0.878246,0.070488,-0.740083,1.367188,-0.890540
2014-04-20 00:00:00,0.063439,-0.013182,-0.322976,1.035008,-0.824385
2014-04-20 01:00:00,0.735324,-0.480029,-0.188394,1.599150,-1.219328
2014-04-20 02:00:00,-0.431863,0.994508,-0.160880,1.520578,0.102263
2014-04-20 03:00:00,2.054375,-0.450942,-0.921301,0.710698,-1.380319
2014-04-20 04:00:00,0.889274,-0.784205,1.320257,-2.038719,1.239595
2014-04-20 05:00:00,0.023074,0.782110,0.914263,1.857439,1.442937
2014-04-20 06:00:00,0.701135,-0.448267,1.288551,-1.370456,-0.392408
2014-04-20 07:00:00,-0.905257,0.115521,-0.183846,-0.162193,1.361180
2014-04-20 08:00:00,-1.449219,0.569609,0.379902,0.346360,-0.038662
2014-04-20 09:00:00,1.723127,1.002140,-0.673709,-0.234974,1.439813
2014-04-20 10:00:00,-0.783155,-0.663875,0.812388,-1.125346,-1.527096
2014-04-20 11:00:00,0.266201,-0.774606,-0.991574,-2.161659,-0.697989
2014-04-20 12:00:00,-0.967461,-0.396752,0.472153,0.888119,-1.159153
2014-04-20 13:00:00,-0.800834,-0.918489,0.174102,-0.041179,0.047302
2014-04-20 14:00:00,-1.683040,1.227030,-0.367944,-0.325986,-0.210773
2014-04-20 15:00:00,0.866594,0.898423,1.355696,-1.325098,0.181153
2014-04-20 16:00:00,0.275819,-0.519039,1.221976,-0.508962,-0.246938
2014-04-20 17:00:00,0.621474,0.099796,-1.214568,-0.442957,0.770376
2014-04-20 18:00:00,0.582608,-1.307747,-1.985482,-0.796854,1.158473
2014-04-20 19:00:00,-1.308850,0.812888,-0.804633,1.502396,-1.682649
2014-04-20 20:00:00,-0.453869,-0.863624,1.061843,1.510458,0.643599
2014-04-20 21:00:00,0.896651,0.104354,0.805610,0.078415,-0.383067
2014-04-20 22:00:00,0.300976,-0.723116,0.608519,-0.373971,1.564586
2014-04-20 23:00:00,0.341330,-0.519273,-0.601306,0.657397,-0.223856
2014-04-21 00:00:00,0.512672,-1.000289,-0.878748,0.415968,-0.517727
2014-04-21 01:00:00,0.147517,0.205480,1.237201,2.190056,-0.699508
2014-04-21 02:00:00,0.600424,-1.127154,0.549882,-0.425686,-1.521360
2014-04-21 03:00:00,0.574346,-0.695110,-1.846153,-0.038004,-0.817400
2014-04-21 04:00:00,-0.665223,-0.758696,-0.866415,-1.970396,-0.118061
2014-04-21 05:00:00,0.784362,0.964723,-0.391706,-0.349938,0.284769
2014-04-21 06:00:00,1.011152,-0.219091,-1.180458,1.123465,0.923616
2014-04-21 07:00:00,-0.709873,-0.294368,-0.656520,0.988332,-0.524043
2014-04-21 08:00:00,-0.458309,-0.372260,1.430120,-0.868432,0.225711
2014-04-21 09:00:00,1.431737,-0.041447,-1.310174,1.211572,0.298759
2014-04-21 10:00:00,0.774400,-1.002335,0.967334,-1.400956,1.193309
2014-04-21 11:00:00,-0.906881,1.891942,2.220895,-1.076725,-1.217768
2014-04-21 12:00:00,-2.020077,1.481117,0.777119,-0.833484,0.481788
2014-04-21 13:00:00,1.107335,0.651975,-0.536898,0.899652,-0.113274
2014-04-21 14:00:00,0.866077,-0.929870,-0.508668,-0.859561,0.797735
2014-04-21 15:00:00,-0.738446,0.694642,-0.369766,-0.262883,-3.182443
2014-04-21 16:00:00,0.751246,-0.355830,0.310060,-1.857166,1.913440
2014-04-21 17:00:00,-1.393851,-0.517166,-0.038624,-0.071944,-0.687598
2014-04-21 18:00:00,0.617555,2.728818,-0.625483,0.009712,-0.379315
2014-04-21 19:00:00,0.391627,-1.883162,0.202264,1.686910,1.580779
2014-04-21 20:00:00,-0.092715,0.257613,0.014247,-1.307452,-1.241448
2014-04-21 21:00:00,-0.387495,0.481333,-0.350267,0.260969,3.110114
2014-04-21 22:00:00,-1.547144,0.673305,0.979242,-0.327895,1.837443
2014-04-21 23:00:00,-1.070290,1.247981,1.659813,-0.680380,-1.055002
2014-04-22 00:00:00,1.832051,-1.281451,0.593598,-0.199530,0.200667
2014-04-22 01:00:00,-0.719065,-1.739988,1.791298,0.503105,0.031810
2014-04-22 02:00:00,-1.416892,0.365213,-0.132574,0.208781,-0.574976
2014-04-22 03:00:00,0.080423,-1.073777,-1.677626,2.456971,-3.689495
2014-04-22 04:00:00,0.340965,-0.433266,-0.459889,0.801785,0.505157
2014-04-22 05:00:00,-0.827947,-0.597783,-1.546993,-2.434737,2.080367
2014-04-22 06:00:00,-1.646152,-0.771941,1.283688,1.021609,-0.015118
2014-04-22 07:00:00,-0.008619,0.030416,-0.266112,-0.446371,0.069112
2014-04-22 08:00:00,-0.120757,1.271170,-0.062155,0.716976,-0.432596
2014-04-22 09:00:00,-0.141163,-0.415683,1.513440,-0.186394,-2.271590
2014-04-22 10:00:00,0.916975,1.282198,-0.466464,0.038780,1.048718
2014-04-22 11:00:00,0.317119,0.947962,0.609772,-0.147271,0.080851
2014-04-22 12:00:00,-1.109946,1.147886,0.370649,-0.332981,-0.038198
2014-04-22 13:00:00,1.284976,-0.642795,0.724885,0.293989,-0.701993
2014-04-22 14:00:00,0.668109,-0.985029,0.688014,2.034323,0.273928
2014-04-22 15:00:00,0.165725,-0.823668,0.630816,0.966665,-1.673825
2014-04-22 16:00:00,-0.262430,-1.552308,0.857718,0.126291,-0.705325
2014-04-22 17:00:00,0.293697,0.416057,-0.052367,-0.216453,-0.196919
2014-04-22 18:00:00,-1.225118,-0.013729,-1.379687,-0.581652,0.407419
2014-04-22 19:00:00,1.491000,0.923838,0.705857,0.032257,-0.180201
2014-04-22 20:00:00,-0.814229,-0.400717,0.746093,1.114275,-0.872686
2014-04-22 21:00:00,-0.142284,0.745627,-0.063095,1.118614,-0.213380
2014-04-22 22:00:00,-0.813497,-0.447061,1.049136,-1.719324,1.142338
2014-04-22 23:00:00,-2.095355,-0.312300,0.662274,0.343049,1.518668
2014-04-23 00:00:00,1.060879,-0.330435,1.459560,-0.048247,-0.384399
2014-04-23 01:00:00,-1.549169,0.944690,-0.559542,0.563775,-0.671079
2014-04-23 02:00:00,-0.172878,-0.561128,0.312409,-0.663351,1.180560
2014-04-23 03:00:00,0.227780,-0.144577,-0.361503,-1.953395,-1.181834
2014-04-23 04:00:00,1.665551,1.063572,1.353048,-1.965184,-0.536947
2014-04-23 05:00:00,-0.000289,-0.702578,0.047649,-0.254771,0.318160
2014-04-23 06:00:00,-0.109007,-0.575816,0.422590,-0.848476,-0.429924
2014-04-23 07:00:00,0.828976,-0.495209,0.718231,1.854134,-0.160163
2014-04-23 08:00:00,1.059745,0.379789,-0.290842,-0.291496,0.520935
2014-04-23 09:00:00,1.375362,-0.421842,0.772038,0.359130,-0.313020
2014-04-23 10:00:00,0.725667,0.027842,2.362590,0.988844,1.782060
2014-04-23 11:00:00,0.265341,0.100717,0.830743,0.520714,1.409420
2014-04-23 12:00:00,0.949072,-0.994342,0.467837,-0.266611,-1.963895
2014-04-23 13:00:00,-0.794744,-0.309740,1.296071,-1.272348,-1.724336
2014-04-23 14:00:00,-0.316588,0.959292,-0.539204,1.502712,-0.186883
2014-04-23 15:00:00,-0.244664,0.833185,0.725205,-0.032221,-0.561604
2014-04-23 16:00:00,0.304105,0.125378,-1.460231,0.388449,-1.115097
2014-04-23 17:00:00,1.704611,0.960049,-1.019690,-0.080095,-0.721553
2014-04-23 18:00:00,-0.698668,0.492375,0.388531,-0.071748,-1.106807
2014-04-23 19:00:00,-0.017111,0.576720,1.322382,1.193063,1.011955
2014-04-23 20:00:00,1.512139,0.613799,2.400491,-0.376126,0.994941
2014-04-23 21:00:00,0.574425,-0.641776,0.578023,-0.531225,2.532720
2014-04-23 22:00:00,1.116846,-1.144538,0.879867,-0.020545,0.301077
2014-04-23 23:00:00,-0.268978,-0.644124,1.134465,2.125582,-0.236727
2014-04-24 00:00:00,-0.261989,1.023044,-1.694847,-1.497645,1.443094
2014-04-24 01:00:00,0.288345,0.769215,0.136440,-0.177736,-0.054307
2014-04-24 02:00:00,-0.561552,0.239937,1.127756,-0.389612,0.174829
2014-04-24 03:00:00,-0.008854,-1.019205,-0.163364,1.376793,0.019546
2014-04-24 04:00:00,-0.202924,-1.019837,-0.306108,-1.560055,0.839260
2014-04-24 05:00:00,-0.818650,0.572145,-0.825218,0.481459,-0.076097
2014-04-24 06:00:00,-0.359375,-0.230158,1.336156,-0.452642,0.886208
2014-04-24 07:00:00,-0.729552,-1.251183,-1.872949,2.997938,-0.735929
2014-04-24 08:00:00,0.049876,0.410213,1.528632,0.162291,-0.077882
2014-04-24 09:00:00,1.039808,-0.690527,-0.720123,0.575306,0.445615
2014-04-24 10:00:00,-2.284069,-0.120190,-0.229669,-1.042020,-3.882842
2014-04-24 11:00:00,-0.603745,0.686832,-1.381457,-1.321816,-0.040730
2014-04-24 12:00:00,0.631066,-0.861520,-1.997312,-0.450027,-0.325505
2014-04-24 13:00:00,0.363602,-1.758851,-0.274127,0.788828,-2.090437
2014-04-24 14:00:00,-1.979025,1.839605,-0.634120,1.119520,1.889219
2014-04-24 15:00:00,1.141554,0.170988,0.906780,-0.078522,0.644810
2014-04-24 16:00:00,0.270199,-0.708783,-0.276151,-0.437072,0.971748
2014-04-24 17:00:00,-0.224289,0.688929,0.326047,-0.867889,-1.659215
2014-04-24 18:00:00,1.138548,1.185432,-0.375631,-0.686154,1.890803
2014-04-24 19:00:00,-0.659536,0.575333,-0.026815,1.323358,0.047220
2014-04-24 20:00:00,-1.203932,2.172693,-0.472500,0.858910,1.347866
2014-04-24 21:00:00,1.163073,-0.919615,-2.449624,-0.129114,-2.037054
2014-04-24 22:00:00,0.751406,-2.386881,-0.596655,0.373122,-0.526926
2014-04-24 23:00:00,-1.192191,-2.527963,-0.191018,0.812837,-0.607681
2014-04-25 00:00:00,-1.345926,-1.320092,-1.484293,-0.388858,0.429534
2014-04-25 01:00:00,-1.845087,1.443312,-0.962567,-0.280570,-0.562648
2014-04-25 02:00:00,1.759228,0.344323,0.762279,0.508483,0.602412
2014-04-25 03:00:00,0.083739,-0.328610,0.072030,1.370101,-0.707830
2014-04-25 04:00:00,-1.321689,-1.472784,-0.323323,0.690870,-0.685262
2014-04-25 05:00:00,-1.961718,-0.501968,-0.996915,1.336466,-0.552486
2014-04-25 06:00:00,1.325160,1.048166,0.131028,-0.763964,-0.140003
2014-04-25 07:00:00,-1.333999,1.248792,0.367705,-0.252528,-1.486668
2014-04-25 08:00:00,-0.188144,1.931058,1.529658,-0.696257,-0.543785
2014-04-25 09:00:00,-1.388367,-0.376856,-0.396488,0.784978,1.151336
2014-04-25 10:00:00,-0.555641,-1.203670,-0.661399,-1.593418,0.417635
2014-04-25 11:00:00,1.200043,1.153343,1.389724,0.233191,0.173651
2014-04-25 12:00:00,0.873761,-1.564603,0.523090,-0.427388,-1.290109
2014-04-25 13:00:00,0.797933,1.822691,-0.682773,0.729818,0.999921
2014-04-25 14:00:00,0.311331,-1.585452,-0.118074,0.036668,1.680920
2014-04-25 15:00:00,-0.578038,0.916190,0.274109,1.015822,1.896026
2014-04-25 16:00:00,-0.133774,-2.055904,1.184452,-0.182887,-1.222652
2014-04-25 17:00:00,-2.701335,1.143368,-0.353938,0.273703,0.602600
2014-04-25 18:00:00,-0.818365,0.905661,0.056624,0.700463,-0.081663
2014-04-25 19:00:00,0.149327,0.251030,-0.724808,-0.101200,0.023949
2014-04-25 20:00:00,1.184002,0.517626,-1.113097,0.194800,0.229311
2014-04-25 21:00:00,-0.090754,0.420168,0.301065,-0.097650,-1.372506
2014-04-25 22:00:00,1.480920,-0.441311,0.464127,-1.076368,-0.130461
2014-04-25 23:00:00,2.066466,1.317826,-1.084233,-0.682820,0.165320
2014-04-26 00:00:00,0.314081,-1.143321,-1.049856,-0.706071,-2.277826
2014-04-26 01:00:00,0.139177,0.242748,0.680585,1.255908,-1.185146
2014-04-26 02:00:00,0.071129,0.206519,-0.669150,-0.328051,1.225731
2014-04-26 03:00:00,-0.210246,-0.196173,1.088042,0.341108,-0.749487
2014-04-26 04:00:00,-1.774646,-0.452438,0.695564,-0.097851,1.089237
2014-04-26 05:00:00,0.539048,1.432673,1.156675,2.170190,-0.245227
2014-04-26 06:00:00,1.001726,1.377146,-0.666229,0.489568,-1.247537
2014-04-26 07:00:00,0.342941,1.049877,-1.083010,0.229163,0.781513
2014-04-26 08:00:00,2.438056,-1.264552,0.096226,-0.328199,1.382780
2014-04-26 09:00:00,-1.434672,-0.830115,-1.377709,0.438233,1.018716
2014-04-26 10:00:00,-0.708625,1.084870,2.047678,1.398882,0.617922
2014-04-26 11:00:00,-0.410454,1.990116,-0.874026,0.138722,-0.947915
2014-04-26 12:00:00,0.666079,-0.413568,-1.060634,-0.506384,-0.987398
2014-04-26 13:00:00,-0.419105,-1.412036,-0.098372,1.127791,0.323756
2014-04-26 14:00:00,0.185246,-0.466949,1.191924,0.281888,1.544089
2014-04-26 15:00:00,-0.412766,-1.609129,-1.074237,0.918068,1.023000
2014-04-26 16:00:00,0.095881,-0.266350,0.601507,0.344980,-0.886133
2014-04-26 17:00:00,0.492960,-1.145423,-1.098110,1.046573,-0.066585
2014-04-26 18:00:00,-0.525323,1.956359,1.301062,-0.111221,-0.011851
2014-04-26 19:00:00,0.729206,-0.479590,0.786660,0.768695,0.313603
2014-04-26 20:00:00,1.834167,0.943316,0.317688,-0.231075,-0.188824
2014-04-26 21:00:00,0.254419,0.072238,-0.248729,0.181839,-0.176886
2014-04-26 22:00:00,-1.962396,-0.719534,1.251471,1.571153,0.422086
2014-04-26 23:00:00,0.722894,0.372160,-2.789777,2.095412,-0.063420
2014-04-27 00:00:00,-1.862484,0.154414,0.643520,-1.329633,-0.736828
2014-04-27 01:00:00,-0.045945,-0.805550,-0.630371,1.239221,-0.931012
2014-04-27 02:00:00,-0.975028,-0.154750,-1.080233,1.009301,0.018743
2014-04-27 03:00:00,-0.590088,-0.975864,1.016957,-1.359352,0.276709
2014-04-27 04:00:00,-0.882734,0.247211,-1.008951,-1.456185,0.866706
2014-04-27 05:00:00,0.350934,-0.995351,-0.202408,-0.641210,-1.698310
2014-04-27 06:00:00,-0.070552,0.083336,0.619841,1.028183,-1.907970
2014-04-27 07:00:00,-0.608632,1.398455,0.641589,-0.055200,-0.133861
2014-04-27 08:00:00,0.512138,0.534025,0.552410,1.125015,-1.156799
2014-04-27 09:00:00,0.972389,0.632439,-1.916656,1.343853,0.456740
2014-04-27 10:00:00,0.494113,1.360544,1.217337,-0.831547,0.351665
2014-04-27 11:00:00,0.926191,-0.212115,1.073785,-0.587333,0.347749
2014-04-27 12:00:00,0.272262,-0.251188,-0.322758,0.783758,1.342024
2014-04-27 13:00:00,0.085417,0.646594,-1.800985,0.863980,0.077134
2014-04-27 14:00:00,2.033119,-0.631875,0.086324,0.173401,0.869948
2014-04-27 15:00:00,-0.988836,0.744034,0.134533,-1.446771,0.449731
2014-04-27 16:00:00,1.185075,0.662273,-0.202552,0.505142,-0.230526
2014-04-27 17:00:00,-0.016588,-1.996386,0.284060,0.408640,-0.125549
2014-04-27 18:00:00,-0.449146,-0.158357,0.945466,-0.025432,2.697371
2014-04-27 19:00:00,-0.377537,-0.056764,-0.160063,-1.188074,0.407329
2014-04-27 20:00:00,-1.149089,-1.298595,0.685292,0.443181,-2.003485
2014-04-27 21:00:00,0.085315,0.769919,1.138934,-0.139393,0.708264
2014-04-27 22:00:00,0.532982,-1.344167,-0.104799,-0.464715,-0.021377
2014-04-27 23:00:00,0.516920,-0.651894,-0.489490,0.540318,0.991965
2014-04-28 00:00:00,1.043224,-0.316569,0.804227,0.042719,1.791057
2014-04-28 01:00:00,-0.650031,-0.365917,-0.933167,0.225975,0.396601
2014-04-28 02:00:00,1.240554,-0.074162,0.196755,-1.826635,1.032734
2014-04-28 03:00:00,-0.610702,-0.819259,0.329558,-0.475871,2.201374
2014-04-28 04:00:00,-0.444791,0.620057,2.367847,-0.864757,-0.933485
2014-04-28 05:00:00,0.321479,-0.039502,-2.183592,-0.429153,0.177519
2014-04-28 06:00:00,0.419375,0.064482,-1.836200,0.913082,2.260168
2014-04-28 07:00:00,0.910565,0.759823,1.332552,-0.886395,1.938183
2014-04-28 08:00:00,0.093621,0.772549,0.058401,-0.526024,1.362527
2014-04-28 09:00:00,-0.543427,0.872781,0.909488,-0.221686,0.043882
2014-04-28 10:00:00,-0.199526,-0.429965,-1.401411,-0.279287,-0.415547
2014-04-28 11:00:00,-0.604525,-1.336758,1.107179,0.555221,1.056415
2014-04-28 12:00:00,0.308798,-0.655152,-1.306594,-1.096301,-1.195952
2014-04-28 13:00:00,0.426063,-0.390177,0.907557,0.724140,-1.281091
2014-04-28 14:00:00,0.281176,0.511673,1.384110,-0.122497,-0.888634
2014-04-28 15:00:00,-0.116306,0.890004,0.838104,-0.141258,1.990191
2014-04-28 16:00:00,-0.483178,-1.382789,-1.332856,0.269890,0.121581
2014-04-28 17:00:00,0.641785,0.080634,0.991176,-0.258145,1.305806
2014-04-28 18:00:00,0.445820,1.934966,-1.479842,0.466260,1.147378
2014-04-28 19:00:00,-0.222868,0.332488,1.107629,-1.542182,-0.484132
2014-04-28 20:00:00,0.313549,1.327268,2.075017,0.144103,0.444167
2014-04-28 21:00:00,-2.639639,-0.735315,-0.821278,0.909652,0.089701
2014-04-28 22:00:00,-0.830980,0.615716,-1.950476,-0.167565,-1.047851
2014-04-28 23:00:00,-0.128053,-1.117773,0.254814,0.268398,-0.042411
2014-04-29 00:00:00,-1.254496,-1.749992,-1.883351,0.060674,-1.506046
2014-04-29 01:00:00,2.113510,-0.204129,-0.331593,0.094031,-0.622679
2014-04-29 02:00:00,1.018494,0.803199,1.286598,-1.099218,0.111939
2014-04-29 03:00:00,0.473436,0.753168,0.119420,2.096232,0.033274
2014-04-29 04:00:00,0.347437,-0.230753,0.095556,-1.113557,-1.801991
2014-04-29 05:00:00,-1.150429,0.749622,1.271947,0.825173,-0.345256
2014-04-29 06:00:00,-0.559977,-2.477198,0.577061,1.398656,0.995841
2014-04-29 07:00:00,-0.101812,0.577877,-0.915028,-0.205419,0.661221
2014-04-29 08:00:00,-1.433063,-0.992056,-0.546576,2.133549,0.305273
2014-04-29 09:00:00,0.968697,-0.098363,1.880316,0.975390,3.087376
2014-04-29 10:00:00,-1.024965,0.624505,-0.992678,0.195018,1.221119
2014-04-29 11:00:00,-0.838881,1.809502,0.571801,2.185291,0.627472
2014-04-29 12:00:00,2.513008,-1.360773,-0.484345,0.304881,0.101701
2014-04-29 13:00:00,0.616423,0.495422,-0.295143,0.971713,-0.701304
2014-04-29 14:00:00,1.882178,-0.630578,-0.358038,0.183291,-0.508262
2014-04-29 15:00:00,0.852826,-1.718009,0.491899,0.371271,-0.402023
2014-04-29 16:00:00,-0.390346,0.769480,1.385011,-0.853611,-0.270062
2014-04-29 17:00:00,0.177334,0.435115,0.560565,-0.176642,-0.558424
2014-04-29 18:00:00,1.782511,2.139508,-0.804142,-0.615305,-0.860676
2014-04-29 19:00:00,0.249702,-1.786119,1.364789,-0.100803,1.326835
2014-04-29 20:00:00,-0.131264,-1.404968,-1.036206,-0.969306,-0.085663
2014-04-29 21:00:00,0.067568,1.024095,0.822409,-0.197040,1.505775
2014-04-29 22:00:00,2.005236,1.004263,-0.426285,0.655118,0.363747
2014-04-29 23:00:00,-0.606460,0.453374,0.869055,-2.094157,-1.031613
2014-04-30 00:00:00,-0.230760,0.087904,0.725856,-0.483260,0.023207
2014-04-30 01:00:00,-0.508974,2.816895,0.659305,0.033411,-0.947960
2014-04-30 02:00:00,-1.383330,0.355861,-0.289872,1.015218,0.804001
2014-04-30 03:00:00,1.425121,0.247474,0.404546,0.072516,-0.344428
2014-04-30 04:00:00,-1.549053,0.206526,-0.234998,-1.442892,-0.940538
2014-04-30 05:00:00,0.039038,0.561172,-0.497093,-0.839026,0.209169
2014-04-30 06:00:00,-1.522160,-0.057121,-1.020364,1.239557,1.117359
2014-04-30 07:00:00,-0.796827,-0.738107,-1.867236,-0.308294,0.067339
2014-04-30 08:00:00,0.388674,1.993550,-0.785757,-1.558279,0.804081
2014-04-30 09:00:00,1.585625,0.605621,-0.444267,-0.914993,0.113400
2014-04-30 10:00:00,0.333708,-0.238608,-0.727804,-0.419397,1.019725
2014-04-30 11:00:00,0.120134,0.567369,-0.404952,1.147039,-1.099842
2014-04-30 12:00:00,-0.446700,0.118551,-0.011256,0.946888,-0.263835
2014-04-30 13:00:00,-1.592777,0.556893,0.163793,0.804926,0.746158
