Date,Open,High,Low,Close,Volume,Adj Close
2013-05-17,123.440002,123.470001,123.25,123.300003,165700,118.279655
2013-05-16,123.43,123.599998,123.43,123.529999,304500,118.500286
2013-05-15,123.32,123.339996,123.169998,123.279999,179300,118.260465
2013-05-14,123.379997,123.419998,123.150002,123.169998,136400,118.154943
2013-05-13,123.330002,123.349998,123.290001,123.32,228500,118.298837
2013-05-10,123.610001,123.610001,123.32,123.410004,225500,118.385177
2013-05-09,123.75,123.809998,123.699997,123.709999,131900,118.672957
2013-05-08,123.709999,123.779999,123.699997,123.730003,194000,118.692147
2013-05-07,123.669998,123.709999,123.660004,123.699997,168100,118.663362
2013-05-06,123.82,123.82,123.68,123.739998,150800,118.701735
2013-05-03,123.970001,123.980003,123.760002,123.779999,324500,118.740107
2013-05-02,124.209999,124.25,124.190002,124.230003,340600,119.171789
2013-05-01,124.169998,124.269997,124.150002,124.190002,12759200,119.133417
2013-04-30,124.190002,124.260002,124.099998,124.120003,181400,119.006794
2013-04-29,124.139999,124.139999,124.080002,124.120003,119200,119.006794
2013-04-26,124.059998,124.099998,124.010002,124.07,129500,118.95885
2013-04-25,123.879997,123.93,123.839996,123.910004,83800,118.805445
2013-04-24,123.889999,123.970001,123.889999,123.93,64900,118.824618
2013-04-23,123.980003,124.029999,123.879997,123.910004,381100,118.805445
2013-04-22,123.900002,123.980003,123.889999,123.940002,59400,118.834208
2013-04-19,123.870003,123.889999,123.830002,123.860001,126900,118.757502
2013-04-18,123.93,123.980003,123.889999,123.910004,82600,118.805445
2013-04-17,123.849998,124.00,123.849998,123.93,196700,118.824618
2013-04-16,123.879997,123.910004,123.839996,123.870003,195600,118.767092
2013-04-15,123.919998,124.00,123.870003,123.989998,77800,118.882144
2013-04-12,123.870003,123.93,123.830002,123.910004,53600,118.805445
2013-04-11,123.669998,123.760002,123.660004,123.699997,116800,118.60409
2013-04-10,123.739998,123.75,123.620003,123.629997,272300,118.536974
2013-04-09,123.900002,123.919998,123.82,123.860001,169900,118.757502
2013-04-08,123.910004,123.949997,123.790001,123.790001,60400,118.690386
2013-04-05,123.970001,124.040001,123.919998,123.919998,156100,118.815028
2013-04-04,123.760002,123.889999,123.75,123.870003,186400,118.767092
2013-04-03,123.529999,123.739998,123.529999,123.699997,329800,118.60409
2013-04-02,123.43,123.459999,123.410004,123.449997,156100,118.364389
2013-04-01,123.459999,123.57,123.449997,123.510002,156600,118.421922
2013-03-28,123.540001,123.589996,123.489998,123.489998,177900,118.339463
2013-03-27,123.57,123.639999,123.529999,123.580002,197300,118.425713
2013-03-26,123.199997,123.379997,123.18,123.379997,140500,118.234051
2013-03-25,123.209999,123.360001,123.18,123.290001,179100,118.147808
2013-03-22,123.300003,123.300003,123.18,123.260002,54000,118.11906
2013-03-21,123.300003,123.300003,123.209999,123.260002,189700,118.11906
2013-03-20,123.199997,123.269997,123.160004,123.18,339300,118.042395
2013-03-19,123.260002,123.400002,123.25,123.330002,142400,118.18614
2013-03-18,123.199997,123.209999,123.120003,123.190002,62000,118.05198
2013-03-15,122.830002,123.07,122.830002,123.040001,347700,117.908235
2013-03-14,122.669998,122.839996,122.650002,122.809998,72500,117.687824
2013-03-13,122.730003,122.82,122.699997,122.779999,97800,117.659077
2013-03-12,122.75,122.839996,122.75,122.82,252000,117.697409
2013-03-11,122.720001,122.739998,122.660004,122.690002,272500,117.572834
2013-03-08,122.589996,122.730003,122.589996,122.669998,436200,117.553664
2013-03-07,123.029999,123.029999,122.889999,122.900002,142300,117.774075
2013-03-06,123.160004,123.220001,123.129997,123.139999,288900,118.004063
2013-03-05,123.339996,123.339996,123.25,123.309998,128000,118.16697
2013-03-04,123.449997,123.449997,123.370003,123.400002,120300,118.25322
2013-03-01,123.419998,123.489998,123.400002,123.459999,155500,118.310716
2013-02-28,123.400002,123.419998,123.339996,123.419998,131600,118.217762
2013-02-27,123.470001,123.470001,123.32,123.349998,178400,118.150713
2013-02-26,123.32,123.440002,123.279999,123.339996,354600,118.141132
2013-02-25,122.879997,123.379997,122.879997,123.379997,96700,118.179447
2013-02-22,122.970001,123.010002,122.940002,122.989998,128600,117.805886
2013-02-21,122.959999,123.010002,122.910004,122.93,445100,117.748418
2013-02-20,122.669998,122.830002,122.660004,122.800003,185300,117.6239
2013-02-19,122.809998,122.830002,122.660004,122.68,157200,117.508955
2013-02-15,122.769997,122.790001,122.660004,122.760002,128800,117.585585
2013-02-14,122.720001,122.830002,122.639999,122.830002,93100,117.652634
2013-02-13,122.57,122.669998,122.540001,122.580002,173200,117.413172
2013-02-12,122.75,122.830002,122.739998,122.779999,112600,117.604739
2013-02-11,122.870003,122.93,122.860001,122.870003,164500,117.690949
2013-02-08,122.910004,122.970001,122.779999,122.93,68500,117.748418
2013-02-07,122.900002,123.040001,122.879997,122.919998,108200,117.738837
2013-02-06,122.830002,122.919998,122.809998,122.879997,241500,117.700522
2013-02-05,122.709999,122.739998,122.660004,122.720001,84500,117.54727
2013-02-04,122.739998,122.93,122.739998,122.889999,161400,117.710103
2013-02-01,122.949997,122.989998,122.559998,122.559998,281600,117.394011
2013-01-31,122.790001,122.790001,122.669998,122.739998,185100,117.5032
2013-01-30,122.610001,122.75,122.580002,122.730003,219600,117.493632
2013-01-29,122.720001,122.800003,122.629997,122.650002,96700,117.417044
2013-01-28,122.550003,122.690002,122.550003,122.690002,198200,117.455338
2013-01-25,122.970001,122.970001,122.75,122.790001,115600,117.55107
2013-01-24,123.25,123.25,123.110001,123.18,92800,117.92443
2013-01-23,123.290001,123.360001,123.260002,123.290001,139200,118.029737
2013-01-22,123.080002,123.290001,123.080002,123.260002,79800,118.001018
2013-01-18,123.120003,123.220001,123.120003,123.190002,267300,117.934005
2013-01-17,123.110001,123.129997,123.00,123.059998,82700,117.809547
2013-01-16,123.349998,123.349998,123.269997,123.309998,92700,118.04888
2013-01-15,123.279999,123.309998,123.220001,123.230003,256100,117.972299
2013-01-14,123.199997,123.199997,123.110001,123.139999,66400,117.886135
2013-01-11,122.93,123.139999,122.910004,123.139999,65400,117.886135
2013-01-10,123.019997,123.050003,122.959999,122.980003,251500,117.732966
2013-01-09,123.07,123.18,123.029999,123.129997,104200,117.87656
2013-01-08,122.940002,123.050003,122.940002,123.040001,251500,117.790403
2013-01-07,122.900002,122.919998,122.839996,122.900002,253500,117.656377
2013-01-04,122.809998,122.879997,122.739998,122.860001,135800,117.618083
2013-01-03,123.110001,123.139999,122.839996,122.860001,296000,117.618083
2013-01-02,123.110001,123.18,123.089996,123.139999,10828000,117.886135
2012-12-31,123.410004,123.43,122.910004,123.220001,196600,117.962724
2012-12-28,123.459999,123.470001,123.379997,123.43,128000,118.163763
2012-12-27,123.160004,123.410004,123.160004,123.330002,106200,118.068031
2012-12-26,123.160004,123.220001,123.150002,123.190002,162000,117.934005
2012-12-24,123.169998,123.199997,123.150002,123.190002,61300,117.873699
2012-12-21,123.290001,123.330002,123.220001,123.239998,198700,117.921537
2012-12-20,123.169998,123.209999,123.059998,123.080002,143600,117.768446
2012-12-19,123.080002,123.230003,123.080002,123.110001,219000,117.79715
2012-12-18,123.209999,123.230003,123.00,123.00,352700,117.691897
2012-12-17,123.449997,123.449997,123.209999,123.220001,196200,117.902404
2012-12-14,123.470001,123.529999,123.459999,123.489998,133400,118.160748
2012-12-13,123.540001,123.550003,123.419998,123.419998,198800,118.09377
2012-12-12,123.690002,123.760002,123.57,123.599998,454700,118.266002
2012-12-11,123.720001,123.760002,123.660004,123.739998,132100,118.39996
2012-12-10,123.830002,123.870003,123.779999,123.830002,115300,118.486079
2012-12-07,123.769997,123.870003,123.75,123.790001,118200,118.447805
2012-12-06,123.93,123.970001,123.889999,123.889999,108300,118.543488
2012-12-05,123.879997,123.940002,123.839996,123.870003,176500,118.524354
2012-12-04,123.760002,123.82,123.75,123.790001,111300,118.447805
2012-12-03,123.660004,123.760002,123.639999,123.75,389500,118.40953
2012-11-30,123.839996,123.870003,123.800003,123.839996,91400,118.440142
2012-11-29,123.730003,123.790001,123.68,123.760002,89600,118.363635
2012-11-28,123.709999,123.760002,123.669998,123.720001,94000,118.325379
2012-11-27,123.510002,123.629997,123.510002,123.629997,255300,118.239299
2012-11-26,123.489998,123.589996,123.489998,123.510002,88700,118.124536
2012-11-23,123.360001,123.459999,123.360001,123.419998,28200,118.038457
2012-11-21,123.43,123.480003,123.400002,123.449997,160900,118.067147
2012-11-20,123.639999,123.660004,123.529999,123.540001,151900,118.153227
2012-11-19,123.660004,123.730003,123.660004,123.720001,118100,118.325379
2012-11-16,123.730003,123.889999,123.730003,123.830002,105000,118.430583
2012-11-15,123.709999,123.82,123.660004,123.779999,311400,118.38276
2012-11-14,123.629997,123.779999,123.610001,123.75,87300,118.354069
2012-11-13,123.739998,123.769997,123.68,123.769997,555500,118.373194
2012-11-12,123.660004,123.720001,123.620003,123.720001,90100,118.325379
2012-11-09,123.629997,123.699997,123.559998,123.660004,197200,118.267997
2012-11-08,123.489998,123.68,123.459999,123.669998,102000,118.277556
2012-11-07,123.550003,123.580002,123.449997,123.459999,250900,118.076714
2012-11-06,123.279999,123.300003,123.029999,123.029999,90000,117.665463
2012-11-05,123.269997,123.370003,123.269997,123.32,333000,117.942819
2012-11-02,123.050003,123.199997,123.029999,123.169998,219700,117.799358
2012-11-01,123.18,123.209999,123.099998,123.150002,8769800,117.780233
2012-10-31,123.080002,123.290001,123.080002,123.25,79800,117.875871
2012-10-26,122.900002,123.040001,122.900002,123.029999,50400,117.665463
2012-10-25,122.650002,122.830002,122.639999,122.730003,49700,117.378548
2012-10-24,122.919998,123.040001,122.889999,122.989998,43300,117.627206
2012-10-23,122.900002,123.010002,122.900002,123.010002,73700,117.646338
2012-10-22,122.82,122.879997,122.800003,122.800003,63000,117.445496
2012-10-19,122.849998,123.029999,122.849998,123.00,49700,117.636772
2012-10-18,122.919998,122.970001,122.800003,122.82,37200,117.46462
2012-10-17,123.150002,123.150002,122.879997,122.919998,73300,117.560259
2012-10-16,123.379997,123.379997,123.279999,123.300003,85200,117.923694
2012-10-15,123.43,123.510002,123.43,123.470001,36900,118.08628
2012-10-12,123.459999,123.580002,123.43,123.510002,45400,118.124536
2012-10-11,123.32,123.480003,123.300003,123.480003,50200,118.095846
2012-10-10,123.330002,123.50,123.309998,123.489998,61600,118.105404
2012-10-09,123.410004,123.50,123.370003,123.440002,1127200,118.057589
2012-10-08,123.519997,123.599998,123.510002,123.559998,58800,118.172352
2012-10-05,123.419998,123.459999,123.360001,123.379997,63500,118.0002
2012-10-04,123.650002,123.730003,123.589996,123.589996,119900,118.201042
2012-10-03,123.690002,123.760002,123.669998,123.75,156500,118.354069
2012-10-02,123.599998,123.720001,123.599998,123.699997,96600,118.306247
2012-10-01,123.650002,123.709999,123.57,123.68,244400,118.287122
2012-09-28,123.730003,123.790001,123.660004,123.720001,75800,118.265123
2012-09-27,123.57,123.68,123.57,123.650002,77100,118.19821
2012-09-26,123.529999,123.699997,123.529999,123.699997,78500,118.246001
2012-09-25,123.370003,123.489998,123.279999,123.470001,69300,118.026146
2012-09-24,123.400002,123.459999,123.339996,123.410004,434800,117.968794
2012-09-21,123.160004,123.349998,123.160004,123.349998,81900,117.911434
2012-09-20,123.339996,123.389999,123.160004,123.220001,85000,117.787169
2012-09-19,123.230003,123.269997,123.150002,123.199997,56700,117.768046
2012-09-18,123.190002,123.239998,123.110001,123.139999,85400,117.710694
2012-09-17,123.010002,123.089996,123.00,123.00,469300,117.576867
2012-09-14,123.18,123.190002,122.959999,122.980003,462500,117.557752
2012-09-13,123.349998,123.459999,122.959999,123.410004,401800,117.968794
2012-09-12,123.190002,123.220001,123.129997,123.169998,104200,117.73937
2012-09-11,123.400002,123.410004,123.309998,123.339996,59000,117.901873
2012-09-10,123.459999,123.480003,123.330002,123.419998,301800,117.978348
2012-09-07,123.660004,123.660004,123.400002,123.400002,313800,117.959233
2012-09-06,123.370003,123.370003,123.220001,123.260002,778900,117.825406
2012-09-05,123.559998,123.650002,123.540001,123.589996,214000,118.14085
2012-09-04,123.660004,123.730003,123.529999,123.57,7929400,118.121735
2012-08-31,123.43,123.830002,123.43,123.82,983600,118.295715
2012-08-30,123.43,123.50,123.379997,123.459999,102500,117.951776
2012-08-29,123.300003,123.300003,123.190002,123.290001,104600,117.789362
2012-08-28,123.309998,123.389999,123.279999,123.290001,117100,117.789362
2012-08-27,123.230003,123.309998,123.230003,123.279999,241200,117.779806
2012-08-24,123.260002,123.32,123.129997,123.139999,103400,117.646053
2012-08-23,123.239998,123.300003,123.18,123.209999,203800,117.71293
2012-08-22,122.860001,123.150002,122.839996,123.110001,160700,117.617393
2012-08-21,122.580002,122.68,122.459999,122.660004,100100,117.187473
2012-08-20,122.559998,122.660004,122.550003,122.639999,112100,117.168361
2012-08-17,122.559998,122.639999,122.540001,122.589996,107800,117.120589
2012-08-16,122.599998,122.660004,122.400002,122.470001,193000,117.005947
2012-08-15,122.730003,122.739998,122.589996,122.610001,109800,117.139701
2012-08-14,122.900002,122.949997,122.870003,122.879997,163100,117.397651
2012-08-13,123.080002,123.18,123.080002,123.099998,130200,117.607837
2012-08-10,123.150002,123.160004,123.059998,123.07,107400,117.579177
2012-08-09,122.900002,122.989998,122.809998,122.959999,174200,117.474084
2012-08-08,123.059998,123.110001,122.919998,122.949997,316100,117.464528
2012-08-07,123.139999,123.18,123.019997,123.089996,188000,117.598281
2012-08-06,123.379997,123.470001,123.330002,123.379997,1017300,117.875343
2012-08-03,123.389999,123.419998,123.199997,123.300003,133300,117.798918
2012-08-02,123.57,123.739998,123.550003,123.620003,310300,118.104641
2012-08-01,123.550003,123.720001,123.389999,123.489998,7393600,117.980436
2012-07-31,123.730003,123.779999,123.589996,123.760002,868100,118.151453
2012-07-30,123.459999,123.629997,123.419998,123.620003,91000,118.017798
2012-07-27,123.559998,123.580002,123.279999,123.419998,109100,117.826857
2012-07-26,123.830002,123.860001,123.75,123.769997,871900,118.160994
2012-07-25,123.870003,123.910004,123.790001,123.900002,81700,118.285108
2012-07-24,123.760002,123.940002,123.739998,123.889999,136100,118.275559
2012-07-23,123.839996,123.860001,123.760002,123.82,2361900,118.208731
2012-07-20,123.639999,123.779999,123.639999,123.739998,63500,118.132355
2012-07-19,123.589996,123.639999,123.50,123.519997,708100,117.922324
2012-07-18,123.57,123.620003,123.529999,123.57,68100,117.970061
2012-07-17,123.540001,123.589996,123.459999,123.480003,51500,117.884143
2012-07-16,123.610001,123.669998,123.57,123.580002,52300,117.97961
2012-07-13,123.419998,123.419998,123.290001,123.419998,122000,117.826857
2012-07-12,123.419998,123.449997,123.370003,123.400002,98300,117.807767
2012-07-11,123.440002,123.50,123.300003,123.330002,72300,117.740939
2012-07-10,123.370003,123.419998,123.360001,123.389999,202100,117.798218
2012-07-09,123.32,123.400002,123.309998,123.370003,139600,117.779127
2012-07-06,123.239998,123.309998,123.230003,123.25,339900,117.664563
2012-07-05,123.029999,123.150002,123.019997,123.089996,443900,117.51181
2012-07-03,123.059998,123.080002,122.970001,122.980003,242300,117.406802
2012-07-02,123.019997,123.230003,122.970001,123.110001,7155800,117.530908
2012-06-29,122.800003,123.010002,122.800003,123.00,585000,117.33329
2012-06-28,123.099998,123.160004,123.059998,123.089996,132100,117.41914
2012-06-27,122.889999,122.93,122.779999,122.93,251900,117.266515
2012-06-26,122.82,122.910004,122.779999,122.860001,192700,117.19974
2012-06-25,122.879997,122.949997,122.870003,122.93,1014300,117.266515
2012-06-22,122.709999,122.75,122.669998,122.699997,938900,117.047108
2012-06-21,122.760002,122.940002,122.760002,122.849998,123100,117.190199
2012-06-20,122.779999,122.910004,122.639999,122.75,151800,117.094808
2012-06-19,122.980003,122.980003,122.839996,122.959999,836200,117.295132
2012-06-18,123.110001,123.120003,122.980003,123.089996,122600,117.41914
2012-06-15,123.059998,123.129997,123.00,123.129997,154700,117.457298
2012-06-14,122.879997,122.970001,122.760002,122.82,141800,117.161582
2012-06-13,122.849998,122.980003,122.779999,122.959999,132900,117.295132
2012-06-12,122.879997,122.940002,122.690002,122.699997,123700,117.047108
2012-06-11,122.809998,123.120003,122.809998,123.00,227900,117.33329
2012-06-08,123.129997,123.129997,122.870003,122.900002,84700,117.237898
2012-06-07,122.739998,122.889999,122.720001,122.879997,251500,117.218816
2012-06-06,123.050003,123.07,122.730003,122.769997,239100,117.113883
2012-06-05,123.099998,123.209999,122.989998,123.080002,168400,117.409606
2012-06-04,123.239998,123.290001,123.089996,123.110001,461400,117.438223
2012-06-01,123.449997,123.580002,123.419998,123.480003,554600,117.791179
2012-05-31,123.209999,123.459999,123.160004,123.349998,1803700,117.566048
2012-05-30,122.989998,123.169998,122.940002,123.160004,302300,117.384963
2012-05-29,122.800003,122.849998,122.690002,122.699997,216700,116.946526
2012-05-25,122.760002,122.790001,122.709999,122.790001,127000,117.032309
2012-05-24,122.669998,122.739998,122.620003,122.650002,80400,116.898875
2012-05-23,122.800003,122.889999,122.75,122.800003,156000,117.041843
2012-05-22,122.629997,122.699997,122.580002,122.690002,165700,116.937
2012-05-21,122.730003,122.830002,122.720001,122.790001,189700,117.032309
2012-05-18,122.660004,122.860001,122.660004,122.809998,151200,117.051368
2012-05-17,122.68,122.879997,122.68,122.830002,215600,117.070435
2012-05-16,122.620003,122.830002,122.599998,122.790001,154800,117.032309
2012-05-15,122.82,122.839996,122.75,122.790001,135000,117.032309
2012-05-14,122.830002,122.919998,122.790001,122.870003,121900,117.10856
2012-05-11,122.68,122.720001,122.610001,122.709999,74000,116.956059
2012-05-10,122.559998,122.57,122.459999,122.57,81100,116.822624
2012-05-09,122.760002,122.779999,122.599998,122.639999,139000,116.889342
2012-05-08,122.580002,122.720001,122.580002,122.589996,320500,116.841683
2012-05-07,122.57,122.57,122.480003,122.510002,161000,116.76544
2012-05-04,122.449997,122.550003,122.440002,122.480003,242700,116.736848
2012-05-03,122.190002,122.349998,122.190002,122.309998,137000,116.574814
2012-05-02,122.370003,122.370003,122.25,122.300003,451900,116.565288
2012-05-01,122.370003,122.389999,122.160004,122.260002,5380600,116.527163
2012-04-30,122.370003,122.459999,122.349998,122.43,124000,116.583392
2012-04-27,122.260002,122.370003,122.260002,122.349998,68800,116.50721
2012-04-26,122.339996,122.360001,122.25,122.32,83200,116.478644
2012-04-25,122.00,122.18,121.910004,122.150002,67900,116.316764
2012-04-24,122.239998,122.279999,122.129997,122.160004,116000,116.326289
2012-04-23,122.269997,122.32,122.260002,122.300003,207300,116.459602
2012-04-20,122.010002,122.139999,122.00,122.110001,57900,116.278674
2012-04-19,122.139999,122.190002,122.099998,122.150002,82100,116.316764
2012-04-18,122.110001,122.129997,122.050003,122.080002,84600,116.250107
2012-04-17,122.010002,122.059998,121.959999,122.019997,173100,116.192968
2012-04-16,122.019997,122.239998,122.019997,122.120003,888800,116.288198
2012-04-13,121.949997,122.110001,121.940002,122.040001,105800,116.212017
2012-04-12,121.959999,121.959999,121.760002,121.800003,152800,115.98348
2012-04-11,121.900002,121.949997,121.790001,121.910004,258900,116.088227
2012-04-10,121.879997,122.110001,121.809998,122.029999,419400,116.202492
2012-04-09,121.82,121.889999,121.790001,121.800003,333100,115.98348
2012-04-05,121.239998,121.279999,121.120003,121.239998,81800,115.450218
2012-04-04,120.93,121.019997,120.889999,120.959999,154500,115.18359
2012-04-03,121.199997,121.309998,120.639999,120.660004,71200,114.897921
2012-04-02,121.129997,121.220001,121.07,121.120003,220100,115.335953
2012-03-30,121.290001,121.360001,121.019997,121.099998,148500,115.209303
2012-03-29,121.25,121.309998,121.129997,121.300003,89700,115.399579
2012-03-28,121.089996,121.25,121.050003,121.080002,50800,115.190279
2012-03-27,120.93,121.199997,120.849998,121.169998,78800,115.275898
2012-03-26,120.790001,120.879997,120.620003,120.849998,177300,114.971464
2012-03-23,120.730003,120.870003,120.709999,120.779999,64700,114.904869
2012-03-22,120.650002,120.720001,120.559998,120.589996,52200,114.724109
2012-03-21,120.379997,120.510002,120.300003,120.470001,70400,114.609951
2012-03-20,120.25,120.339996,120.019997,120.120003,102600,114.276978
2012-03-19,120.400002,120.480003,120.110001,120.209999,156000,114.362596
2012-03-16,120.349998,120.57,120.330002,120.57,98300,114.705085
2012-03-15,120.510002,120.779999,120.510002,120.68,133500,114.809735
2012-03-14,121.00,121.00,120.489998,120.559998,158300,114.69557
2012-03-13,121.559998,121.580002,121.239998,121.239998,205600,115.342493
2012-03-12,121.870003,121.870003,121.68,121.709999,142400,115.789631
2012-03-09,121.790001,121.82,121.660004,121.809998,140700,115.884766
2012-03-08,121.940002,122.00,121.779999,121.82,106100,115.894281
2012-03-07,122.059998,122.089996,121.970001,122.00,84300,116.065526
2012-03-06,122.089996,122.169998,122.050003,122.110001,100900,116.170176
2012-03-05,121.959999,121.989998,121.809998,121.879997,198900,115.95136
2012-03-02,121.830002,122.089996,121.82,122.040001,100400,116.103581
2012-03-01,121.620003,121.75,121.550003,121.690002,185800,115.770607
2012-02-29,122.150002,122.150002,121.830002,121.919998,481200,115.884763
2012-02-28,122.209999,122.239998,122.099998,122.110001,78000,116.06536
2012-02-27,122.139999,122.190002,122.059998,122.080002,177600,116.036847
2012-02-24,121.879997,121.93,121.82,121.830002,217800,115.799222
2012-02-23,121.860001,121.989998,121.760002,121.93,108400,115.89427
2012-02-22,121.739998,121.940002,121.709999,121.919998,90500,115.884763
2012-02-21,121.75,121.760002,121.559998,121.639999,60900,115.618625
2012-02-17,121.720001,121.889999,121.699997,121.860001,109300,115.827736
2012-02-16,122.080002,122.120003,121.830002,121.870003,226400,115.837243
2012-02-15,122.07,122.309998,122.050003,122.230003,237300,116.179423
2012-02-14,122.110001,122.190002,122.019997,122.120003,313700,116.074867
2012-02-13,122.07,122.199997,121.989998,122.07,111400,116.02734
2012-02-10,122.120003,122.220001,122.050003,122.190002,84500,116.141402
2012-02-09,121.970001,122.029999,121.790001,121.910004,73900,115.875264
2012-02-08,122.07,122.160004,122.029999,122.089996,91700,116.046346
2012-02-07,122.220001,122.230003,122.050003,122.110001,406500,116.06536
2012-02-06,122.290001,122.449997,122.25,122.410004,479600,116.350513
2012-02-03,122.360001,122.389999,122.220001,122.269997,145500,116.217436
2012-02-02,122.529999,122.660004,122.519997,122.620003,239300,116.550117
2012-02-01,122.639999,122.639999,122.459999,122.57,1986100,116.502589
2012-01-31,122.620003,122.839996,122.620003,122.809998,628500,116.610943
2012-01-30,122.75,122.769997,122.650002,122.669998,138700,116.47801
2012-01-27,122.550003,122.629997,122.440002,122.550003,74000,116.364072
2012-01-26,122.440002,122.519997,122.400002,122.470001,184800,116.288109
2012-01-25,121.699997,122.370003,121.669998,122.199997,135700,116.031733
2012-01-24,121.650002,121.730003,121.57,121.730003,168600,115.585464
2012-01-23,121.589996,121.650002,121.540001,121.639999,105900,115.500003
2012-01-20,121.800003,121.870003,121.690002,121.760002,125200,115.613948
2012-01-19,122.080002,122.139999,121.800003,121.860001,203900,115.708899
2012-01-18,122.349998,122.360001,122.139999,122.220001,126200,116.050728
2012-01-17,122.279999,122.360001,122.220001,122.300003,90000,116.126692
2012-01-13,122.279999,122.379997,122.239998,122.279999,103400,116.107697
2012-01-12,122.059998,122.080002,121.980003,122.029999,120500,115.870316
2012-01-11,121.970001,122.110001,121.949997,122.089996,205700,115.927285
2012-01-10,121.809998,121.970001,121.739998,121.839996,128400,115.689904
2012-01-09,121.870003,122.040001,121.839996,121.889999,273700,115.737384
2012-01-06,121.709999,121.910004,121.709999,121.900002,143400,115.746881
2012-01-05,121.690002,121.860001,121.620003,121.669998,332800,115.528487
2012-01-04,121.739998,121.75,121.540001,121.639999,424400,115.500003
2012-01-03,121.75,121.82,121.589996,121.68,2258000,115.537985
2011-12-30,121.889999,122.059998,121.870003,122.040001,112700,115.879813
2011-12-29,121.660004,121.839996,121.550003,121.760002,96800,115.613948
2011-12-28,121.440002,121.690002,121.440002,121.660004,97900,115.518997
2011-12-27,121.349998,121.400002,121.269997,121.339996,88400,115.215143
2011-12-23,121.57,121.610001,121.330002,121.449997,110100,115.204701
2011-12-22,121.790001,121.870003,121.650002,121.739998,165000,115.479789
2011-12-21,121.989998,122.239998,121.690002,121.690002,99000,115.432365
2011-12-20,122.050003,122.050003,121.870003,121.93,96400,115.660021
2011-12-19,122.129997,122.260002,122.129997,122.220001,693100,115.93511
2011-12-16,122.010002,122.25,122.010002,122.230003,196800,115.944597
2011-12-15,121.849998,122.010002,121.809998,121.910004,331200,115.641053
2011-12-14,121.870003,122.040001,121.870003,122.00,92700,115.726421
2011-12-13,121.730003,122.00,121.690002,121.93,112800,115.660021
2011-12-12,121.809998,121.93,121.809998,121.82,212700,115.555677
2011-12-09,121.919998,121.959999,121.68,121.709999,114600,115.451333
2011-12-08,121.68,121.970001,121.620003,121.910004,314000,115.641053
2011-12-07,121.540001,121.769997,121.510002,121.669998,117700,115.413389
2011-12-06,121.349998,121.480003,121.309998,121.449997,257100,115.204701
2011-12-05,121.25,121.540001,121.25,121.470001,353900,115.223677
2011-12-02,121.18,121.57,121.129997,121.550003,497800,115.299565
2011-12-01,121.25,121.410004,121.150002,121.309998,2562400,115.071901
2011-11-30,121.410004,121.529999,121.339996,121.43,335900,115.062415
2011-11-29,121.510002,121.699997,121.379997,121.610001,289100,115.232977
2011-11-28,121.260002,121.800003,121.260002,121.68,210700,115.299306
2011-11-25,121.730003,121.75,121.610001,121.660004,59300,115.280358
2011-11-23,121.629997,121.919998,121.620003,121.879997,308400,115.488815
2011-11-22,121.639999,121.760002,121.50,121.75,637800,115.365635
2011-11-21,121.620003,121.720001,121.57,121.580002,331900,115.204551
2011-11-18,121.650002,121.68,121.419998,121.50,227200,115.128744
2011-11-17,121.519997,121.82,121.480003,121.779999,419100,115.39406
2011-11-16,121.699997,121.709999,121.559998,121.669998,166400,115.289828
2011-11-15,121.660004,121.769997,121.470001,121.550003,168100,115.176125
2011-11-14,121.50,121.699997,121.50,121.639999,529800,115.261402
2011-11-11,121.370003,121.400002,121.209999,121.339996,201600,114.977131
2011-11-10,121.529999,121.699997,121.339996,121.559998,172900,115.185596
2011-11-09,121.709999,121.849998,121.559998,121.68,190300,115.299306
2011-11-08,121.559998,121.669998,121.360001,121.410004,50700,115.043467
2011-11-07,121.510002,121.800003,121.489998,121.550003,333500,115.176125
2011-11-04,121.470001,121.690002,121.459999,121.559998,449300,115.185596
2011-11-03,121.339996,121.550003,121.339996,121.470001,505700,115.100319
2011-11-02,121.400002,121.709999,121.400002,121.629997,865300,115.251925
2011-11-01,121.50,121.68,121.339996,121.610001,1812000,115.232977
2011-10-31,120.959999,121.309998,120.919998,121.309998,102100,114.802784
2011-10-28,120.379997,120.620003,120.379997,120.519997,196800,114.055159
2011-10-27,120.400002,120.529999,120.029999,120.139999,259700,113.695546
2011-10-26,120.910004,121.029999,120.660004,120.699997,271800,114.225504
2011-10-25,120.580002,121.150002,120.580002,121.120003,273700,114.62298
2011-10-24,120.660004,120.660004,120.529999,120.599998,217300,114.13087
2011-10-21,120.660004,120.809998,120.519997,120.68,653900,114.20658
2011-10-20,120.739998,121.019997,120.580002,120.739998,124900,114.263359
2011-10-19,120.68,120.910004,120.660004,120.830002,179000,114.348536
2011-10-18,120.790001,120.959999,120.629997,120.779999,161700,114.301215
2011-10-17,120.50,120.75,120.50,120.650002,136100,114.178191
2011-10-14,120.32,120.519997,120.25,120.419998,107900,113.960525
2011-10-13,120.440002,120.709999,120.440002,120.510002,505000,114.045701
2011-10-12,120.099998,120.290001,120.029999,120.269997,2110600,113.81857
2011-10-11,120.389999,120.440002,120.269997,120.349998,174600,113.89428
2011-10-10,120.449997,120.449997,119.940002,120.339996,317100,113.884815
2011-10-07,120.730003,120.849998,120.610001,120.68,803000,114.20658
2011-10-06,121.190002,121.239998,121.010002,121.019997,91000,114.528339
